"from","to","num_members","Government","Opposition","Church","Expert","weight"
"ORG00779","ORG01875",1,0,1,0,0,1
"ORG00779","ORG01347",1,0,1,0,0,1
"ORG00779","ORG00168",1,0,1,0,0,1
"ORG00550","ORG02133",1,0,1,0,0,1
"ORG00550","ORG01768",1,0,1,0,0,1
"ORG00550","ORG00932",1,0,1,0,0,1
"ORG00550","ORG02586",1,0,1,0,0,1
"ORG00550","ORG00219",1,0,1,0,0,1
"ORG00550","ORG00698",1,0,1,0,0,1
"ORG00550","ORG01317",1,0,1,0,0,1
"ORG00550","ORG01319",1,0,1,0,0,1
"ORG00550","ORG00550",1,0,1,0,0,1
"ORG00550","ORG01114",1,0,1,0,0,1
"ORG00550","ORG01380",1,0,1,0,0,1
"ORG00550","ORG01963",1,0,1,0,0,1
"ORG02383","ORG02308",1,0,1,0,0,1
"ORG02383","ORG02344",1,0,1,0,0,1
"ORG02383","ORG00087",1,0,1,0,0,1
"ORG02383","ORG02143",1,0,1,0,0,1
"ORG02383","ORG02383",1,0,1,0,0,1
"ORG02383","ORG00006",1,0,1,0,0,1
"ORG01423","ORG00426",1,0,1,0,0,1
"ORG01423","ORG00687",1,0,1,0,0,1
"ORG01423","ORG00173",1,0,1,0,0,1
"ORG01423","ORG01423",1,0,1,0,0,1
"ORG02350","ORG01251",1,0,1,0,0,1
"ORG02350","ORG02323",1,0,1,0,0,1
"ORG02350","ORG00219",1,0,1,0,0,1
"ORG02350","ORG01510",1,0,1,0,0,1
"ORG02350","ORG01621",1,0,1,0,0,1
"ORG02350","ORG01333",1,0,1,0,0,1
"ORG02350","ORG01329",1,0,1,0,0,1
"ORG02350","ORG01514",1,0,1,0,0,1
"ORG02350","ORG02350",1,0,1,0,0,1
"ORG02350","ORG01970",1,0,1,0,0,1
"ORG02350","ORG01650",1,0,1,0,0,1
"ORG02350","ORG02336",1,0,1,0,0,1
"ORG01140","ORG01251",1,0,1,0,0,1
"ORG01140","ORG00991",1,0,1,0,0,1
"ORG01140","ORG00427",1,0,1,0,0,1
"ORG01140","ORG00067",1,0,1,0,0,1
"ORG01140","ORG01140",1,0,1,0,0,1
"ORG01140","ORG01373",1,0,1,0,0,1
"ORG01140","ORG02230",1,0,1,0,0,1
"ORG01140","ORG01259",1,0,1,0,0,1
"ORG01140","ORG00174",1,0,1,0,0,1
"ORG01140","ORG00160",1,0,1,0,0,1
"ORG01140","ORG01201",1,0,1,0,0,1
"ORG01140","ORG02565",1,0,1,0,0,1
"ORG00341","ORG02308",1,0,1,0,0,1
"ORG00341","ORG00797",2,0,2,0,0,1
"ORG00341","ORG02302",1,0,1,0,0,1
"ORG00341","ORG00768",1,0,1,0,0,1
"ORG00341","ORG00777",2,0,2,0,0,1
"ORG00341","ORG00399",1,0,1,0,0,1
"ORG00341","ORG01659",1,0,1,0,0,1
"ORG00341","ORG01141",1,0,1,0,0,1
"ORG00341","ORG00242",1,0,1,0,0,1
"ORG00341","ORG00219",2,0,2,0,0,1
"ORG00341","ORG01053",1,0,1,0,0,1
"ORG00341","ORG01313",1,0,1,0,0,1
"ORG00341","ORG01621",1,0,1,0,0,1
"ORG00341","ORG01314",2,0,2,0,0,1
"ORG00341","ORG01329",1,0,1,0,0,1
"ORG00341","ORG00684",1,0,1,0,0,1
"ORG00341","ORG01527",1,0,1,0,0,1
"ORG00341","ORG01317",1,0,1,0,0,1
"ORG00341","ORG00169",1,0,1,0,0,1
"ORG00341","ORG00341",2,0,2,0,0,1
"ORG00341","ORG00541",1,0,1,0,0,1
"ORG00341","ORG01320",1,0,1,0,0,1
"ORG00341","ORG01092",1,0,1,0,0,1
"ORG00341","ORG01236",1,0,1,0,0,1
"ORG00341","ORG02230",1,0,1,0,0,1
"ORG00341","ORG01896",1,0,1,0,0,1
"ORG00341","ORG00889",1,0,1,0,0,1
"ORG00341","ORG01917",1,0,1,0,0,1
"ORG00341","ORG00930",1,0,1,0,0,1
"ORG00341","ORG01096",1,0,1,0,0,1
"ORG00341","ORG00144",1,0,1,0,0,1
"ORG00341","ORG00109",1,0,1,0,0,1
"ORG00341","ORG00462",1,0,1,0,0,1
"ORG00341","ORG00933",1,0,1,0,0,1
"ORG02124","ORG00582",1,0,1,0,0,1
"ORG02124","ORG00359",1,0,1,0,0,1
"ORG02124","ORG01899",1,0,1,0,0,1
"ORG02124","ORG02231",1,0,1,0,0,1
"ORG02124","ORG00219",1,0,1,0,0,1
"ORG02124","ORG01893",1,0,1,0,0,1
"ORG02124","ORG00087",1,0,1,0,0,1
"ORG02124","ORG00212",1,0,1,0,0,1
"ORG02124","ORG00965",1,0,1,0,0,1
"ORG02124","ORG02124",1,0,1,0,0,1
"ORG02124","ORG00397",1,0,1,0,0,1
"ORG02124","ORG00151",1,0,1,0,0,1
"ORG02124","ORG00346",1,0,1,0,0,1
"ORG02124","ORG01653",1,0,1,0,0,1
"ORG02124","ORG00144",1,0,1,0,0,1
"ORG02124","ORG01306",1,0,1,0,0,1
"ORG02124","ORG00358",1,0,1,0,0,1
"ORG02124","ORG01685",1,0,1,0,0,1
"ORG00411","ORG01251",1,0,1,0,0,1
"ORG00411","ORG02137",1,0,1,0,0,1
"ORG00411","ORG00301",1,0,1,0,0,1
"ORG00411","ORG00219",1,0,1,0,0,1
"ORG00411","ORG00453",1,0,1,0,0,1
"ORG00411","ORG00698",1,0,1,0,0,1
"ORG00411","ORG01319",1,0,1,0,0,1
"ORG00411","ORG00411",1,0,1,0,0,1
"ORG00411","ORG01307",1,0,1,0,0,1
"ORG00411","ORG00458",1,0,1,0,0,1
"ORG00411","ORG00320",1,0,1,0,0,1
"ORG00411","ORG00115",1,0,1,0,0,1
"ORG02553","ORG00055",1,0,1,0,0,1
"ORG02553","ORG01251",1,0,1,0,0,1
"ORG02553","ORG00797",2,0,2,0,0,1
"ORG02553","ORG02305",1,0,1,0,0,1
"ORG02553","ORG02322",1,0,1,0,0,1
"ORG02553","ORG02573",1,0,1,0,0,1
"ORG02553","ORG01141",1,0,1,0,0,1
"ORG02553","ORG01916",1,0,1,0,0,1
"ORG02553","ORG02231",1,0,1,0,0,1
"ORG02553","ORG00219",1,0,1,0,0,1
"ORG02553","ORG00181",1,0,1,0,0,1
"ORG02553","ORG02297",1,0,1,0,0,1
"ORG02553","ORG00139",1,0,1,0,0,1
"ORG02553","ORG02584",1,0,1,0,0,1
"ORG02553","ORG02006",1,0,1,0,0,1
"ORG02553","ORG00136",1,0,1,0,0,1
"ORG02553","ORG00958",1,0,1,0,0,1
"ORG02553","ORG00698",1,0,1,0,0,1
"ORG02553","ORG02241",1,0,1,0,0,1
"ORG02553","ORG00794",2,0,2,0,0,1
"ORG02553","ORG00169",1,0,1,0,0,1
"ORG02553","ORG00270",1,0,1,0,0,1
"ORG02553","ORG01224",2,0,2,0,0,1
"ORG02553","ORG02553",3,0,3,0,0,1
"ORG02553","ORG02183",2,0,2,0,0,1
"ORG02553","ORG01647",1,0,1,0,0,1
"ORG02553","ORG01910",1,0,1,0,0,1
"ORG02553","ORG01663",1,0,1,0,0,1
"ORG02553","ORG02179",1,0,1,0,0,1
"ORG02553","ORG02230",1,0,1,0,0,1
"ORG02553","ORG00660",1,0,1,0,0,1
"ORG02553","ORG00439",1,0,1,0,0,1
"ORG02553","ORG00889",1,0,1,0,0,1
"ORG02553","ORG01440",1,0,1,0,0,1
"ORG02553","ORG01380",1,0,1,0,0,1
"ORG02553","ORG01305",1,0,1,0,0,1
"ORG02553","ORG02093",1,0,1,0,0,1
"ORG02553","ORG00144",2,0,2,0,0,1
"ORG02553","ORG00495",1,0,1,0,0,1
"ORG02553","ORG02100",1,0,1,0,0,1
"ORG02553","ORG00882",1,0,1,0,0,1
"ORG02553","ORG01264",1,0,1,0,0,1
"ORG00731","ORG02038",1,0,1,0,0,1
"ORG00731","ORG01141",1,0,1,0,0,1
"ORG00731","ORG02663",1,0,1,0,0,1
"ORG00731","ORG00219",1,0,1,0,0,1
"ORG00731","ORG01244",1,0,1,0,0,1
"ORG00731","ORG02602",1,0,1,0,0,1
"ORG00731","ORG01238",1,0,1,0,0,1
"ORG00731","ORG00731",1,0,1,0,0,1
"ORG00731","ORG00700",1,0,1,0,0,1
"ORG00731","ORG02281",1,0,1,0,0,1
"ORG00731","ORG00483",1,0,1,0,0,1
"ORG00731","ORG00842",1,0,1,0,0,1
"ORG00731","ORG02063",1,0,1,0,0,1
"ORG00360","ORG00055",1,0,1,0,0,1
"ORG00360","ORG02308",1,0,1,0,0,1
"ORG00360","ORG00975",1,0,0,0,1,1
"ORG00360","ORG01251",1,0,1,0,0,1
"ORG00360","ORG01699",1,0,1,0,0,1
"ORG00360","ORG02243",1,0,1,0,0,1
"ORG00360","ORG01497",1,0,1,0,0,1
"ORG00360","ORG00953",1,0,1,0,0,1
"ORG00360","ORG00899",1,0,1,0,0,1
"ORG00360","ORG01661",1,1,0,0,0,1
"ORG00360","ORG02302",1,0,1,0,0,1
"ORG00360","ORG00768",1,0,1,0,0,1
"ORG00360","ORG02473",1,0,1,0,0,1
"ORG00360","ORG01859",1,1,0,0,0,1
"ORG00360","ORG00896",1,0,0,0,1,1
"ORG00360","ORG02232",1,0,1,0,0,1
"ORG00360","ORG01768",1,0,1,0,0,1
"ORG00360","ORG01652",1,1,0,0,0,1
"ORG00360","ORG00219",3,0,3,0,0,1
"ORG00360","ORG02294",1,0,1,0,0,1
"ORG00360","ORG00734",1,0,1,0,0,1
"ORG00360","ORG01313",1,0,1,0,0,1
"ORG00360","ORG01510",1,0,0,0,1,1
"ORG00360","ORG00884",1,0,0,0,1,1
"ORG00360","ORG01314",2,0,2,0,0,1
"ORG00360","ORG02584",1,0,1,0,0,1
"ORG00360","ORG02006",1,1,0,0,0,1
"ORG00360","ORG00958",1,0,1,0,0,1
"ORG00360","ORG00784",1,0,1,0,0,1
"ORG00360","ORG00947",1,0,1,0,0,1
"ORG00360","ORG02590",1,0,1,0,0,1
"ORG00360","ORG01716",1,0,0,0,1,1
"ORG00360","ORG01225",1,0,1,0,0,1
"ORG00360","ORG02158",1,1,0,0,0,1
"ORG00360","ORG01317",1,0,1,0,0,1
"ORG00360","ORG00946",1,0,1,0,0,1
"ORG00360","ORG01085",1,0,1,0,0,1
"ORG00360","ORG01319",1,0,1,0,0,1
"ORG00360","ORG01486",1,0,0,0,1,1
"ORG00360","ORG00360",6,1,4,0,1,1
"ORG00360","ORG01725",1,0,1,0,0,1
"ORG00360","ORG01487",1,0,1,0,0,1
"ORG00360","ORG01042",1,0,1,0,0,1
"ORG00360","ORG01880",1,0,1,0,0,1
"ORG00360","ORG01485",1,0,0,0,1,1
"ORG00360","ORG01663",1,0,1,0,0,1
"ORG00360","ORG00397",1,0,1,0,0,1
"ORG00360","ORG00522",1,0,1,0,0,1
"ORG00360","ORG02027",1,0,1,0,0,1
"ORG00360","ORG00232",1,0,1,0,0,1
"ORG00360","ORG00339",1,0,1,0,0,1
"ORG00360","ORG02415",1,0,0,0,1,1
"ORG00360","ORG02149",1,0,1,0,0,1
"ORG00360","ORG02270",1,0,1,0,0,1
"ORG00360","ORG02437",1,0,1,0,0,1
"ORG00360","ORG02681",1,0,1,0,0,1
"ORG00360","ORG02427",1,0,1,0,0,1
"ORG00360","ORG00061",1,0,0,0,1,1
"ORG00360","ORG02170",1,0,1,0,0,1
"ORG00360","ORG01096",1,0,1,0,0,1
"ORG00360","ORG00513",1,0,1,0,0,1
"ORG00360","ORG00371",1,0,0,0,1,1
"ORG00360","ORG00144",1,0,1,0,0,1
"ORG00360","ORG02024",1,0,1,0,0,1
"ORG00360","ORG00463",1,0,1,0,0,1
"ORG00360","ORG00534",1,0,1,0,0,1
"ORG00360","ORG02672",1,0,1,0,0,1
"ORG00360","ORG00566",1,0,1,0,0,1
"ORG00360","ORG02630",1,1,0,0,0,1
"ORG00360","ORG00575",1,1,0,0,0,1
"ORG00360","ORG00826",1,1,0,0,0,1
"ORG00360","ORG02008",1,1,0,0,0,1
"ORG01524","ORG00055",1,0,1,0,0,1
"ORG01524","ORG00920",1,0,1,0,0,1
"ORG01524","ORG00557",1,0,1,0,0,1
"ORG01524","ORG00781",1,0,1,0,0,1
"ORG01524","ORG01939",1,0,1,0,0,1
"ORG01524","ORG00147",1,0,1,0,0,1
"ORG01524","ORG01524",1,0,1,0,0,1
"ORG01524","ORG01488",1,0,1,0,0,1
"ORG01524","ORG01535",1,0,1,0,0,1
"ORG01962","ORG01251",1,0,1,0,0,1
"ORG01962","ORG00797",1,0,1,0,0,1
"ORG01962","ORG00494",1,0,1,0,0,1
"ORG01962","ORG00932",1,0,1,0,0,1
"ORG01962","ORG00219",1,0,1,0,0,1
"ORG01962","ORG00139",1,0,1,0,0,1
"ORG01962","ORG00698",1,0,1,0,0,1
"ORG01962","ORG00487",1,0,1,0,0,1
"ORG01962","ORG01391",1,0,1,0,0,1
"ORG01962","ORG01319",1,0,1,0,0,1
"ORG01962","ORG01962",1,0,1,0,0,1
"ORG01962","ORG01114",1,0,1,0,0,1
"ORG01962","ORG01380",1,0,1,0,0,1
"ORG01962","ORG01335",1,0,1,0,0,1
"ORG01962","ORG01385",1,0,1,0,0,1
"ORG01962","ORG01963",1,0,1,0,0,1
"ORG00541","ORG02308",2,0,2,0,0,1
"ORG00541","ORG02315",1,0,1,0,0,1
"ORG00541","ORG01251",1,0,1,0,0,1
"ORG00541","ORG00811",1,0,1,0,0,1
"ORG00541","ORG02243",1,0,1,0,0,1
"ORG00541","ORG00797",3,0,3,0,0,1
"ORG00541","ORG02302",1,0,1,0,0,1
"ORG00541","ORG00768",2,0,2,0,0,1
"ORG00541","ORG01877",1,0,1,0,0,1
"ORG00541","ORG00777",3,0,3,0,0,1
"ORG00541","ORG02327",1,0,1,0,0,1
"ORG00541","ORG01141",1,0,1,0,0,1
"ORG00541","ORG00242",1,0,1,0,0,1
"ORG00541","ORG00937",1,0,1,0,0,1
"ORG00541","ORG01031",1,0,1,0,0,1
"ORG00541","ORG02663",1,0,1,0,0,1
"ORG00541","ORG00219",4,0,4,0,0,1
"ORG00541","ORG01511",1,0,1,0,0,1
"ORG00541","ORG00329",1,0,1,0,0,1
"ORG00541","ORG01313",1,0,1,0,0,1
"ORG00541","ORG01621",2,0,2,0,0,1
"ORG00541","ORG01314",2,0,2,0,0,1
"ORG00541","ORG01333",1,0,1,0,0,1
"ORG00541","ORG01329",1,0,1,0,0,1
"ORG00541","ORG00684",1,0,1,0,0,1
"ORG00541","ORG02289",1,0,1,0,0,1
"ORG00541","ORG00798",2,0,2,0,0,1
"ORG00541","ORG00924",1,0,1,0,0,1
"ORG00541","ORG02363",1,0,1,0,0,1
"ORG00541","ORG02673",1,0,1,0,0,1
"ORG00541","ORG01044",1,0,1,0,0,1
"ORG00541","ORG02029",1,0,1,0,0,1
"ORG00541","ORG00270",1,0,1,0,0,1
"ORG00541","ORG01319",3,0,3,0,0,1
"ORG00541","ORG00341",1,0,1,0,0,1
"ORG00541","ORG00541",5,0,5,0,0,1
"ORG00541","ORG00430",1,0,1,0,0,1
"ORG00541","ORG01910",1,0,1,0,0,1
"ORG00541","ORG01092",2,0,2,0,0,1
"ORG00541","ORG00675",1,0,1,0,0,1
"ORG00541","ORG02230",2,0,2,0,0,1
"ORG00541","ORG01896",1,0,1,0,0,1
"ORG00541","ORG01380",1,0,1,0,0,1
"ORG00541","ORG00887",1,0,1,0,0,1
"ORG00541","ORG01262",1,0,1,0,0,1
"ORG00541","ORG01653",1,0,1,0,0,1
"ORG00541","ORG00930",1,0,1,0,0,1
"ORG00541","ORG01331",1,0,1,0,0,1
"ORG00541","ORG02525",1,0,1,0,0,1
"ORG00541","ORG01338",1,0,1,0,0,1
"ORG00541","ORG00326",1,0,1,0,0,1
"ORG00541","ORG01588",1,0,1,0,0,1
"ORG00541","ORG00462",2,0,2,0,0,1
"ORG00541","ORG01698",1,0,1,0,0,1
"ORG00541","ORG02252",1,0,1,0,0,1
"ORG00541","ORG01145",1,0,1,0,0,1
"ORG00541","ORG00589",1,0,1,0,0,1
"ORG00541","ORG02462",1,0,1,0,0,1
"ORG00541","ORG01642",1,0,1,0,0,1
"ORG00541","ORG01123",1,0,1,0,0,1
"ORG00541","ORG01353",1,0,1,0,0,1
"ORG01007","ORG01003",1,0,1,0,0,1
"ORG01007","ORG02573",1,0,1,0,0,1
"ORG01007","ORG01405",1,0,1,0,0,1
"ORG01007","ORG01417",1,0,1,0,0,1
"ORG01007","ORG01007",1,0,1,0,0,1
"ORG01327","ORG01251",2,0,2,0,0,1
"ORG01327","ORG02226",1,0,1,0,0,1
"ORG01327","ORG00942",1,0,1,0,0,1
"ORG01327","ORG00359",1,0,1,0,0,1
"ORG01327","ORG01179",1,0,1,0,0,1
"ORG01327","ORG00943",1,0,1,0,0,1
"ORG01327","ORG00780",1,0,1,0,0,1
"ORG01327","ORG01139",1,0,1,0,0,1
"ORG01327","ORG01326",2,0,2,0,0,1
"ORG01327","ORG00372",1,0,1,0,0,1
"ORG01327","ORG00698",2,0,2,0,0,1
"ORG01327","ORG00487",1,0,1,0,0,1
"ORG01327","ORG02073",1,0,1,0,0,1
"ORG01327","ORG01319",1,0,1,0,0,1
"ORG01327","ORG01956",1,0,1,0,0,1
"ORG01327","ORG01327",3,0,3,0,0,1
"ORG01327","ORG01302",1,0,1,0,0,1
"ORG01327","ORG01236",1,0,1,0,0,1
"ORG01327","ORG00419",1,0,1,0,0,1
"ORG01327","ORG01328",1,0,1,0,0,1
"ORG01327","ORG01380",1,0,1,0,0,1
"ORG01327","ORG01112",1,0,1,0,0,1
"ORG01327","ORG01421",1,0,1,0,0,1
"ORG00857","ORG00040",1,0,1,0,0,1
"ORG00857","ORG01251",1,0,1,0,0,1
"ORG00857","ORG01768",1,1,0,0,0,1
"ORG00857","ORG00850",1,0,1,0,0,1
"ORG00857","ORG02586",1,1,0,0,0,1
"ORG00857","ORG00034",1,0,1,0,0,1
"ORG00857","ORG00855",1,0,1,0,0,1
"ORG00857","ORG00857",2,1,1,0,0,1
"ORG00857","ORG02606",1,0,1,0,0,1
"ORG00857","ORG00046",1,0,1,0,0,1
"ORG00857","ORG02086",1,0,1,0,0,1
"ORG00857","ORG02113",1,1,0,0,0,1
"ORG00857","ORG00848",1,1,0,0,0,1
"ORG00857","ORG00849",1,1,0,0,0,1
"ORG00857","ORG00835",1,1,0,0,0,1
"ORG00857","ORG02194",1,1,0,0,0,1
"ORG00857","ORG00539",1,1,0,0,0,1
"ORG01182","ORG02305",1,0,1,0,0,1
"ORG01182","ORG00777",1,0,1,0,0,1
"ORG01182","ORG02586",1,0,1,0,0,1
"ORG01182","ORG00219",1,0,1,0,0,1
"ORG01182","ORG00181",1,0,1,0,0,1
"ORG01182","ORG02289",1,0,1,0,0,1
"ORG01182","ORG02125",1,0,1,0,0,1
"ORG01182","ORG01224",1,0,1,0,0,1
"ORG01182","ORG01182",1,0,1,0,0,1
"ORG01182","ORG00194",1,0,1,0,0,1
"ORG01182","ORG02290",1,0,1,0,0,1
"ORG01302","ORG01251",1,0,1,0,0,1
"ORG01302","ORG00359",1,0,1,0,0,1
"ORG01302","ORG00780",1,0,1,0,0,1
"ORG01302","ORG01326",1,0,1,0,0,1
"ORG01302","ORG00372",1,0,1,0,0,1
"ORG01302","ORG00487",1,0,1,0,0,1
"ORG01302","ORG01327",1,0,1,0,0,1
"ORG01302","ORG01302",1,0,1,0,0,1
"ORG01302","ORG01421",1,0,1,0,0,1
"ORG00521","ORG02467",1,0,1,0,0,1
"ORG00521","ORG01251",1,0,1,0,0,1
"ORG00521","ORG01497",1,0,1,0,0,1
"ORG00521","ORG01768",1,0,1,0,0,1
"ORG00521","ORG02397",1,0,1,0,0,1
"ORG00521","ORG01939",1,0,1,0,0,1
"ORG00521","ORG02439",1,0,1,0,0,1
"ORG00521","ORG00521",1,0,1,0,0,1
"ORG00521","ORG02406",1,0,1,0,0,1
"ORG00521","ORG00211",1,0,1,0,0,1
"ORG01488","ORG00055",1,0,1,0,0,1
"ORG01488","ORG00999",1,1,0,0,0,1
"ORG01488","ORG00920",1,0,1,0,0,1
"ORG01488","ORG00033",1,0,1,0,0,1
"ORG01488","ORG02473",1,1,0,0,0,1
"ORG01488","ORG00557",1,0,1,0,0,1
"ORG01488","ORG00781",1,0,1,0,0,1
"ORG01488","ORG01213",1,0,1,0,0,1
"ORG01488","ORG00219",1,0,1,0,0,1
"ORG01488","ORG01682",1,1,0,0,0,1
"ORG01488","ORG01939",1,0,1,0,0,1
"ORG01488","ORG01495",1,0,1,0,0,1
"ORG01488","ORG00958",1,0,1,0,0,1
"ORG01488","ORG01047",1,1,0,0,0,1
"ORG01488","ORG00147",1,0,1,0,0,1
"ORG01488","ORG01483",1,0,1,0,0,1
"ORG01488","ORG01524",1,0,1,0,0,1
"ORG01488","ORG01488",4,2,2,0,0,1
"ORG01488","ORG01535",1,0,1,0,0,1
"ORG01488","ORG01967",1,0,1,0,0,1
"ORG01488","ORG01950",2,1,1,0,0,1
"ORG01488","ORG01635",1,0,1,0,0,1
"ORG01488","ORG00014",1,0,1,0,0,1
"ORG01488","ORG01742",1,0,1,0,0,1
"ORG01488","ORG02251",1,1,0,0,0,1
"ORG01488","ORG00043",1,1,0,0,0,1
"ORG01488","ORG02478",1,1,0,0,0,1
"ORG01488","ORG02157",1,1,0,0,0,1
"ORG01488","ORG02013",1,1,0,0,0,1
"ORG01488","ORG02414",1,1,0,0,0,1
"ORG01488","ORG02676",1,1,0,0,0,1
"ORG01488","ORG01001",1,1,0,0,0,1
"ORG01488","ORG01533",1,1,0,0,0,1
"ORG01488","ORG02483",1,1,0,0,0,1
"ORG01488","ORG01002",1,1,0,0,0,1
"ORG01488","ORG02477",1,1,0,0,0,1
"ORG01488","ORG00312",1,1,0,0,0,1
"ORG01488","ORG00685",1,1,0,0,0,1
"ORG01488","ORG02069",1,1,0,0,0,1
"ORG01488","ORG01528",1,1,0,0,0,1
"ORG01488","ORG02274",1,1,0,0,0,1
"ORG01488","ORG01719",1,1,0,0,0,1
"ORG01488","ORG00092",1,1,0,0,0,1
"ORG01488","ORG01720",1,1,0,0,0,1
"ORG01488","ORG00200",1,1,0,0,0,1
"ORG01488","ORG01202",1,1,0,0,0,1
"ORG00925","ORG00797",1,0,1,0,0,1
"ORG00925","ORG02531",1,0,1,0,0,1
"ORG00925","ORG00777",1,0,1,0,0,1
"ORG00925","ORG00813",1,0,1,0,0,1
"ORG00925","ORG00532",1,0,1,0,0,1
"ORG00925","ORG01621",1,0,1,0,0,1
"ORG00925","ORG01333",1,0,1,0,0,1
"ORG00925","ORG01329",1,0,1,0,0,1
"ORG00925","ORG02340",1,0,1,0,0,1
"ORG00925","ORG00487",1,0,1,0,0,1
"ORG00925","ORG01136",1,0,1,0,0,1
"ORG00925","ORG00794",1,0,1,0,0,1
"ORG00925","ORG00925",1,0,1,0,0,1
"ORG00925","ORG01398",1,0,1,0,0,1
"ORG00925","ORG02230",1,0,1,0,0,1
"ORG00925","ORG01380",1,0,1,0,0,1
"ORG00925","ORG01668",1,0,1,0,0,1
"ORG00925","ORG01970",1,0,1,0,0,1
"ORG00925","ORG01432",1,0,1,0,0,1
"ORG00925","ORG01951",1,0,1,0,0,1
"ORG00925","ORG00214",1,0,1,0,0,1
"ORG01954","ORG01251",1,0,1,0,0,1
"ORG01954","ORG01003",1,0,1,0,0,1
"ORG01954","ORG01148",1,0,1,0,0,1
"ORG01954","ORG01329",1,0,1,0,0,1
"ORG01954","ORG01047",1,0,1,0,0,1
"ORG01954","ORG00698",1,0,1,0,0,1
"ORG01954","ORG01446",1,0,1,0,0,1
"ORG01954","ORG01954",1,0,1,0,0,1
"ORG01954","ORG02566",1,0,1,0,0,1
"ORG01954","ORG00174",1,0,1,0,0,1
"ORG01954","ORG01295",1,0,1,0,0,1
"ORG01954","ORG02030",1,0,1,0,0,1
"ORG01954","ORG01369",1,0,1,0,0,1
"ORG01725","ORG00055",1,1,0,0,0,1
"ORG01725","ORG02047",4,4,0,0,0,1
"ORG01725","ORG02308",1,0,1,0,0,1
"ORG01725","ORG02055",1,1,0,0,0,1
"ORG01725","ORG00811",1,1,0,0,0,1
"ORG01725","ORG01497",1,0,0,0,1,1
"ORG01725","ORG00953",2,1,1,0,0,1
"ORG01725","ORG01661",1,1,0,0,0,1
"ORG01725","ORG02302",3,2,1,0,0,1
"ORG01725","ORG02321",1,1,0,0,0,1
"ORG01725","ORG00951",2,2,0,0,0,1
"ORG01725","ORG02510",1,1,0,0,0,1
"ORG01725","ORG01877",1,0,1,0,0,1
"ORG01725","ORG02573",1,0,1,0,0,1
"ORG01725","ORG01768",8,7,1,0,0,1
"ORG01725","ORG02162",1,1,0,0,0,1
"ORG01725","ORG00590",1,1,0,0,0,1
"ORG01725","ORG02663",1,1,0,0,0,1
"ORG01725","ORG00219",1,0,1,0,0,1
"ORG01725","ORG00241",3,3,0,0,0,1
"ORG01725","ORG01063",1,1,0,0,0,1
"ORG01725","ORG02307",1,1,0,0,0,1
"ORG01725","ORG02042",2,2,0,0,0,1
"ORG01725","ORG01314",1,0,1,0,0,1
"ORG01725","ORG02037",2,2,0,0,0,1
"ORG01725","ORG02590",1,1,0,0,0,1
"ORG01725","ORG00946",1,0,1,0,0,1
"ORG01725","ORG00717",1,1,0,0,0,1
"ORG01725","ORG00245",3,3,0,0,0,1
"ORG01725","ORG00360",1,0,1,0,0,1
"ORG01725","ORG01725",13,10,2,0,1,1
"ORG01725","ORG00522",3,1,2,0,0,1
"ORG01725","ORG02015",1,1,0,0,0,1
"ORG01725","ORG01844",1,1,0,0,0,1
"ORG01725","ORG01635",2,2,0,0,0,1
"ORG01725","ORG01484",3,3,0,0,0,1
"ORG01725","ORG01900",2,2,0,0,0,1
"ORG01725","ORG02021",1,1,0,0,0,1
"ORG01725","ORG00193",1,1,0,0,0,1
"ORG01725","ORG02268",1,1,0,0,0,1
"ORG01725","ORG02046",1,1,0,0,0,1
"ORG01725","ORG01655",1,1,0,0,0,1
"ORG01725","ORG02045",1,1,0,0,0,1
"ORG01725","ORG02052",1,1,0,0,0,1
"ORG01725","ORG01860",1,1,0,0,0,1
"ORG01725","ORG00025",1,1,0,0,0,1
"ORG01725","ORG02049",1,1,0,0,0,1
"ORG01725","ORG00222",4,4,0,0,0,1
"ORG01725","ORG01759",1,1,0,0,0,1
"ORG01725","ORG02348",1,1,0,0,0,1
"ORG01725","ORG02013",2,2,0,0,0,1
"ORG01725","ORG02388",1,1,0,0,0,1
"ORG01725","ORG01027",1,1,0,0,0,1
"ORG01725","ORG00954",1,1,0,0,0,1
"ORG01725","ORG01693",1,1,0,0,0,1
"ORG01725","ORG02679",1,1,0,0,0,1
"ORG01725","ORG01192",1,1,0,0,0,1
"ORG01725","ORG02050",1,1,0,0,0,1
"ORG01725","ORG01821",1,1,0,0,0,1
"ORG01725","ORG01080",2,2,0,0,0,1
"ORG01725","ORG02062",1,1,0,0,0,1
"ORG01725","ORG00234",2,2,0,0,0,1
"ORG01725","ORG00707",1,1,0,0,0,1
"ORG01725","ORG01558",1,1,0,0,0,1
"ORG01725","ORG00131",1,1,0,0,0,1
"ORG01725","ORG02054",1,1,0,0,0,1
"ORG01725","ORG01522",1,1,0,0,0,1
"ORG01725","ORG02056",1,1,0,0,0,1
"ORG01725","ORG01541",1,1,0,0,0,1
"ORG01725","ORG01172",1,1,0,0,0,1
"ORG01725","ORG01726",1,1,0,0,0,1
"ORG01725","ORG01740",1,1,0,0,0,1
"ORG01725","ORG01688",1,1,0,0,0,1
"ORG01725","ORG01537",1,1,0,0,0,1
"ORG01725","ORG01671",1,1,0,0,0,1
"ORG01725","ORG01822",1,1,0,0,0,1
"ORG01725","ORG02057",1,1,0,0,0,1
